"","price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
"297",358.01001,370.459991,357.299988,359.730011,6229400,359.730011,2019-05-22,"NFLX",0.0154120364962667,0.0154120364962667
"298",355.5,357.420013,347.700012,352.209991,5630400,352.209991,2019-05-23,"NFLX",-0.0209046222723963,-0.0209046222723963
"299",355.410004,359.440002,353.790009,354.390015,3831000,354.390015,2019-05-24,"NFLX",0.00618955752450523,0.00618955752450523
"300",354.390015,361.200012,353.649994,355.059998,4717100,355.059998,2019-05-28,"NFLX",0.00189052448331539,0.00189052448331539
"301",353.600006,353.850006,345.899994,349.190002,5658900,349.190002,2019-05-29,"NFLX",-0.0165324058836952,-0.0165324058836952
"302",350.549988,354.209991,348.299988,351.850006,4008000,351.850006,2019-05-30,"NFLX",0.007617640782281,0.007617640782281
"303",347.220001,349.339996,342.920013,343.279999,5023400,343.279999,2019-05-31,"NFLX",-0.0243569897793323,-0.0243569897793323
"304",343.559998,347.660004,332.649994,336.630005,7849600,336.630005,2019-06-03,"NFLX",-0.0193719238504192,-0.0193719238504192
"305",345,353.609985,343.25,353.399994,7891600,353.399994,2019-06-04,"NFLX",0.0498172734186306,0.0498172734186306
"306",354.380005,357.880005,348.709991,355.730011,5020100,355.730011,2019-06-05,"NFLX",0.00659314385840082,0.00659314385840082
"307",354.839996,358.209991,352.089996,357.130005,3710000,357.130005,2019-06-06,"NFLX",0.00393555212298358,0.00393555212298358
"308",357.390015,365.149994,355.690002,360.869995,4777300,360.869995,2019-06-07,"NFLX",0.0104723488579461,0.0104723488579461
"309",363.649994,367.100006,349.290009,352.01001,7810300,352.01001,2019-06-10,"NFLX",-0.0245517364224199,-0.0245517364224199
"310",355,357.579987,348.5,351.269989,5396700,351.269989,2019-06-11,"NFLX",-0.00210227260298657,-0.00210227260298657
"311",351.820007,353.609985,343.230011,345.559998,4584700,345.559998,2019-06-12,"NFLX",-0.0162552770769153,-0.0162552770769153
"312",347.230011,348.5,339.25,343.429993,6209300,343.429993,2019-06-13,"NFLX",-0.00616392236464813,-0.00616392236464813
"313",341.630005,343.399994,336.160004,339.730011,5019000,339.730011,2019-06-14,"NFLX",-0.010773613474115,-0.010773613474115
"314",342.690002,351.769989,342.059998,350.619995,5358200,350.619995,2019-06-17,"NFLX",0.0320548189662291,0.0320548189662291
"315",355.570007,361.5,353.75,357.119995,5428500,357.119995,2019-06-18,"NFLX",0.0185385890499485,0.0185385890499485
"316",361.720001,364.73999,356.119995,363.519989,5667200,363.519989,2019-06-19,"NFLX",0.0179211304032416,0.0179211304032416
"317",365.910004,370.119995,361.220001,365.209991,5899500,365.209991,2019-06-20,"NFLX",0.00464899331849389,0.00464899331849389
"318",365,371.450012,365,369.209991,7448400,369.209991,2019-06-21,"NFLX",0.0109526028821045,0.0109526028821045
"319",370.269989,375,370.200012,371.040009,4830200,371.040009,2019-06-24,"NFLX",0.00495657767831092,0.00495657767831092
"320",370.75,371,358.290009,360.299988,5750400,360.299988,2019-06-25,"NFLX",-0.0289457221310061,-0.0289457221310061
"321",361.600006,366.790009,361.600006,362.200012,3669700,362.200012,2019-06-26,"NFLX",0.00527345007849411,0.00527345007849411
"322",363.200012,370.850006,363.200012,370.019989,4138600,370.019989,2019-06-27,"NFLX",0.0215902173962379,0.0215902173962379
"323",370.26001,371.540009,364.869995,367.320007,4592700,367.320007,2019-06-28,"NFLX",-0.00729685444101791,-0.00729685444101791
"324",373.5,376.660004,372,374.600006,4992600,374.600006,2019-07-01,"NFLX",0.019819228087949,0.019819228087949
"325",374.890015,376,370.309998,375.429993,3625000,375.429993,2019-07-02,"NFLX",0.00221566200402035,0.00221566200402035
"326",376.690002,381.98999,375.839996,381.720001,3799000,381.720001,2019-07-03,"NFLX",0.0167541435614602,0.0167541435614602
"327",378.290009,381.399994,375.559998,380.549988,3732200,380.549988,2019-07-05,"NFLX",-0.00306510792448633,-0.00306510792448633
"328",378.190002,378.25,375.359985,376.160004,3113400,376.160004,2019-07-08,"NFLX",-0.0115358931505208,-0.0115358931505208
"329",379.059998,384.76001,377.5,379.929993,6932800,379.929993,2019-07-09,"NFLX",0.0100223015735612,0.0100223015735612
"330",382.769989,384.339996,362.679993,381,5878800,381,2019-07-10,"NFLX",0.00281632674364829,0.00281632674364829
"331",381.100006,384.540009,378.799988,379.5,4336300,379.5,2019-07-11,"NFLX",-0.00393700787401574,-0.00393700787401574
"332",378.679993,379.73999,372.790009,373.25,6636900,373.25,2019-07-12,"NFLX",-0.0164690382081687,-0.0164690382081687
"333",372.940002,373.679993,362.299988,366.600006,7944700,366.600006,2019-07-15,"NFLX",-0.0178164608171467,-0.0178164608171467
"334",370.089996,371.339996,364.920013,365.98999,5863200,365.98999,2019-07-16,"NFLX",-0.00166398251504674,-0.00166398251504674
"335",366.25,366.5,361.75,362.440002,13639500,362.440002,2019-07-17,"NFLX",-0.00969968604879057,-0.00969968604879057
"336",323.76001,329.850006,320.299988,325.209991,31305900,325.209991,2019-07-18,"NFLX",-0.102720480064449,-0.102720480064449
"337",323.399994,325.850006,314.230011,315.100006,16302500,315.100006,2019-07-19,"NFLX",-0.0310875596684851,-0.0310875596684851
"338",312,314.540009,305.809998,310.619995,17718000,310.619995,2019-07-22,"NFLX",-0.0142177433027405,-0.0142177433027405
"339",311.440002,313.5,306,307.299988,9171100,307.299988,2019-07-23,"NFLX",-0.0106883235253418,-0.0106883235253418
"340",310.51001,319.98999,307.25,317.940002,11961800,317.940002,2019-07-24,"NFLX",0.0346241926960309,0.0346241926960309
"341",318.859985,327.690002,316.299988,326.459991,10798500,326.459991,2019-07-25,"NFLX",0.0267974741976633,0.0267974741976633
"342",328.790009,336,327.5,335.779999,10847500,335.779999,2019-07-26,"NFLX",0.0285486989430199,0.0285486989430199
"343",335.980011,336.399994,328.769989,332.700012,5782800,332.700012,2019-07-29,"NFLX",-0.00917263389473044,-0.00917263389473044
"344",329.200012,329.649994,323.230011,325.929993,6029300,325.929993,2019-07-30,"NFLX",-0.0203487188332292,-0.0203487188332292
"345",325.160004,331.769989,318.529999,322.98999,6259500,322.98999,2019-07-31,"NFLX",-0.00902035118934286,-0.00902035118934286
"346",324.25,328.579987,318.73999,319.5,6563200,319.5,2019-08-01,"NFLX",-0.010805257463242,-0.010805257463242
"347",317.48999,319.410004,311.799988,318.829987,6280300,318.829987,2019-08-02,"NFLX",-0.00209706729264469,-0.00209706729264469
"348",310.959991,313.420013,304.679993,307.630005,8692500,307.630005,2019-08-05,"NFLX",-0.035128383328636,-0.035128383328636
"349",310.579987,311.880005,305.299988,310.100006,6179100,310.100006,2019-08-06,"NFLX",0.00802912901815289,0.00802912901815289
"350",302.559998,305,296.809998,304.290009,9322400,304.290009,2019-08-07,"NFLX",-0.0187358816110439,-0.0187358816110439
"351",311.029999,316.359985,306.630005,315.899994,5905900,315.899994,2019-08-08,"NFLX",0.0381543417680861,0.0381543417680861
"352",313.73999,316.640015,305.679993,308.929993,5349100,308.929993,2019-08-09,"NFLX",-0.0220639478707935,-0.0220639478707935
"353",305.459991,312.890015,303.23999,310.829987,6531700,310.829987,2019-08-12,"NFLX",0.00615024129431152,0.00615024129431152
"354",309.769989,316.429993,308.160004,312.279999,5289400,312.279999,2019-08-13,"NFLX",0.00466496818403805,0.00466496818403805
"355",308.01001,308.410004,298.01001,299.109985,7355800,299.109985,2019-08-14,"NFLX",-0.042173735244568,-0.042173735244568
"356",299.5,300.630005,288,295.76001,9629200,295.76001,2019-08-15,"NFLX",-0.0111998099963128,-0.0111998099963128
"357",298.859985,303.549988,296.269989,302.799988,6905800,302.799988,2019-08-16,"NFLX",0.0238030083918375,0.0238030083918375
"358",306.25,311.75,304.75,309.380005,4942200,309.380005,2019-08-19,"NFLX",0.0217305721953991,0.0217305721953991
"359",304.570007,305,297.679993,298.98999,7349900,298.98999,2019-08-20,"NFLX",-0.0335833435648176,-0.0335833435648176
"360",301.609985,302.880005,296.200012,297.809998,5685400,297.809998,2019-08-21,"NFLX",-0.00394659366355365,-0.00394659366355365
"361",298.649994,300.329987,293.149994,296.929993,4974200,296.929993,2019-08-22,"NFLX",-0.00295492094258021,-0.00295492094258021
"362",295,299.01001,290.320007,291.440002,6324900,291.440002,2019-08-23,"NFLX",-0.0184891763359184,-0.0184891763359184
"363",295.23999,296.950012,292.5,294.980011,4695700,294.980011,2019-08-26,"NFLX",0.0121466132847474,0.0121466132847474
"364",294.540009,296.769989,287.200012,291.029999,6309400,291.029999,2019-08-27,"NFLX",-0.0133907785365158,-0.0133907785365158
"365",289.470001,292.820007,287.75,291.769989,3955700,291.769989,2019-08-28,"NFLX",0.00254265884115967,0.00254265884115967
"366",295,299.929993,294.98999,296.779999,4388500,296.779999,2019-08-29,"NFLX",0.0171710943170373,0.0171710943170373
"367",298.779999,298.940002,290.850006,293.75,4446400,293.75,2019-08-30,"NFLX",-0.0102095795208894,-0.0102095795208894
"368",290.820007,293.899994,288.059998,289.290009,3682800,289.290009,2019-09-03,"NFLX",-0.0151829480851063,-0.0151829480851063
"369",291.25,292.380005,286.51001,291.519989,4652500,291.519989,2019-09-04,"NFLX",0.00770845840030376,0.00770845840030376
"370",285.320007,293.970001,282.790009,293.25,8966800,293.25,2019-09-05,"NFLX",0.0059344506904464,0.0059344506904464
"371",293.350006,293.350006,287.029999,290.170013,5166600,290.170013,2019-09-06,"NFLX",-0.0105029394714408,-0.0105029394714408
"372",294.809998,301.549988,290.600006,294.339996,8232700,294.339996,2019-09-09,"NFLX",0.0143708268021479,0.0143708268021479
"373",291.160004,297.170013,282.660004,287.98999,12320200,287.98999,2019-09-10,"NFLX",-0.0215737109679107,-0.0215737109679107
"374",285.700012,292.649994,284.609985,288.269989,7405900,288.269989,2019-09-11,"NFLX",0.000972252542527752,0.000972252542527752
"375",288.100006,292.730011,286.600006,288.859985,5010900,288.859985,2019-09-12,"NFLX",0.00204667853926344,0.00204667853926344
"376",290.609985,296.619995,290.040009,294.149994,6583100,294.149994,2019-09-13,"NFLX",0.0183134019064635,0.0183134019064635
"377",294.230011,297.429993,289.779999,294.290009,5307400,294.290009,2019-09-16,"NFLX",0.000475998649858811,0.000475998649858811
"378",294.5,299.149994,291.790009,298.600006,4777100,298.600006,2019-09-17,"NFLX",0.0146454071432647,0.0146454071432647
"379",294.98999,296.049988,287.450012,291.559998,7811100,291.559998,2019-09-18,"NFLX",-0.0235767175436694,-0.0235767175436694
"380",291.559998,293.809998,283.399994,286.600006,8461300,286.600006,2019-09-19,"NFLX",-0.0170119084717514,-0.0170119084717514
"381",178.649994,179.320007,176,177.100006,4744500,170.640335,2018-03-19,"HD",NA,NA
"382",177.639999,178.889999,177.160004,178.160004,4148300,171.661682,2018-03-20,"HD",0.00598537854487935,0.00598530753296522
"383",178.350006,180.139999,177.679993,178.020004,3494400,171.526764,2018-03-21,"HD",-0.000785952918718524,-0.000785810489766225
"384",177.419998,178.559998,175.080002,175.289993,5255100,168.896347,2018-03-22,"HD",-0.0153353152514437,-0.0153354170242576
"385",176.240005,177.059998,171.559998,171.800003,6021300,165.533646,2018-03-23,"HD",-0.0199098503888896,-0.0199098074012702
"386",174.110001,176.800003,173.520004,176.380005,7323600,169.946594,2018-03-26,"HD",0.0266589186345838,0.0266589168802285
"387",177.380005,178.729996,173.600006,174.679993,4713900,168.308594,2018-03-27,"HD",-0.00963832202485926,-0.0096383487459365
"388",175.240005,177.529999,173.919998,174.759995,4318600,168.385681,2018-03-28,"HD",0.000458009886292521,0.000457991774707844
"389",175.699997,178.639999,175.5,178.240005,4423500,171.738754,2018-03-29,"HD",0.0199130530582348,0.0199130813662474
"390",177.149994,177.690002,170.419998,172.899994,7229300,166.593521,2018-04-02,"HD",-0.0299596502254814,-0.0299596659010417
"391",172.779999,174.940002,172.429993,173.759995,5283300,167.42215,2018-04-03,"HD",0.00497395694037817,0.00497397935132371
"392",170.800003,177.839996,170.419998,177.440002,4757300,170.967926,2018-04-04,"HD",0.0211786552735107,0.0211786780956111
"393",178,180.039993,177.309998,179.130005,3799900,172.596313,2018-04-05,"HD",0.00952451748171756,0.00952436305766047
"394",177.979996,178.520004,173.350006,174.449997,5236900,168.08699,2018-04-06,"HD",-0.0261264155741265,-0.0261263209365735
"395",175.059998,175.350006,172.369995,172.509995,5079800,166.217728,2018-04-09,"HD",-0.0111208011994265,-0.0111206766028205
"396",174.029999,174.190002,172.240005,173.490005,4783000,167.162003,2018-04-10,"HD",0.0056809523951622,0.00568088822911395
"397",172,175.059998,171.800003,172.860001,4228400,166.554993,2018-04-11,"HD",-0.00363126780671563,-0.00363135616948074
"398",173.309998,174.240005,172.899994,173.360001,3396700,167.036728,2018-04-12,"HD",0.002892347994635,0.00289251415658609
"399",174.490005,175.509995,172.229996,172.800003,4311200,166.497162,2018-04-13,"HD",-0.00323022371463122,-0.00323026071048538
"400",174.229996,175.600006,173.320007,174.429993,3534200,168.067703,2018-04-16,"HD",0.00943283946185214,0.00943281233623594
"401",175.759995,176.240005,174.100006,174.910004,3106500,168.530212,2018-04-17,"HD",0.00275192075422126,0.00275188338739429
"402",175,180.25,174.990005,179.850006,5858900,173.290039,2018-04-18,"HD",0.0282431674624606,0.0282431072381659
"403",179.5,179.699997,175.770004,177.080002,5407300,170.621048,2018-04-19,"HD",-0.0154018720025795,-0.0154017453855408
"404",177.850006,178.889999,176.320007,177.009995,5008600,170.553604,2018-04-20,"HD",-0.000395285346037721,-0.000395341084308387
"405",177.619995,178.380005,176.130005,177.660004,2987700,171.179901,2018-04-23,"HD",0.00367214169218011,0.00367215986871239
"406",179.300003,180,175.050003,176.259995,4435400,169.830978,2018-04-24,"HD",-0.0078801482657711,-0.0078802711273156
"407",176.080002,178.070007,174.550003,177.389999,5587300,170.919754,2018-04-25,"HD",0.00641093876289189,0.00641100664958016
"408",178.460007,185.929993,178.080002,185.720001,8782500,178.945908,2018-04-26,"HD",0.0469586095940671,0.0469586901570478
"409",185.490005,187.039993,183.869995,186.460007,4382400,179.65892,2018-04-27,"HD",0.00398451134182953,0.00398452507008118
"410",186.990005,187.800003,184.800003,184.800003,4173200,178.059464,2018-04-30,"HD",-0.00890273636288141,-0.00890273483685966
"411",184.729996,184.729996,181.399994,184.630005,3423900,177.895691,2018-05-01,"HD",-0.000919765769934022,-0.000919902582469101
"412",184.490005,187.119995,183.75,185.910004,3866500,179.128967,2018-05-02,"HD",0.00693257938439884,0.00693277888390886
"413",184.869995,184.899994,181.199997,183.190002,4123900,176.508179,2018-05-03,"HD",-0.0146307325045869,-0.0146307457451295
"414",182.75,186.350006,181.839996,185.029999,3896200,178.281067,2018-05-04,"HD",0.0100442257692772,0.0100441999012588
"415",185.399994,185.5,182.669998,183.559998,3582300,176.8647,2018-05-07,"HD",-0.00794457327316767,-0.0079446630705543
"416",183.449997,185.300003,182.5,185.039993,4168200,178.29071,2018-05-08,"HD",0.00806271686775251,0.00806273161977256
"417",185.029999,186.5,183.570007,186.360001,3392300,179.562592,2018-05-09,"HD",0.00713375363191959,0.00713363624046393
"418",185.970001,187.970001,185.880005,187.160004,3850100,180.333374,2018-05-10,"HD",0.00429255331756395,0.00429278276297063
"419",187.630005,190.800003,187.350006,190.309998,5355100,183.368484,2018-05-11,"HD",0.0168305507332214,0.0168304869239051
"420",191.5,191.649994,189.860001,191.080002,7035900,184.110397,2018-05-14,"HD",0.00404602243425867,0.00404605122217494
"421",189.5,189.690002,186.100006,187.979996,10147000,181.123489,2018-05-15,"HD",-0.0162234618395831,-0.0162236025096965
"422",189.279999,189.279999,185.899994,186.380005,5044800,179.581848,2018-05-16,"HD",-0.0085115465062624,-0.0085114960849344
"423",186.25,187.179993,184.869995,185.330002,4227700,178.570145,2018-05-17,"HD",-0.00563365958902484,-0.00563366762437856
"424",185.75,188.210007,185.550003,187.419998,4697900,180.583893,2018-05-18,"HD",0.0112770698595781,0.0112771595394467
"425",188.199997,190.669998,188,189.789993,4147800,182.867447,2018-05-21,"HD",0.0126453913583533,0.012645368825583
"426",190.059998,190.779999,186.520004,186.869995,4585600,180.05397,2018-05-22,"HD",-0.0153853353680823,-0.0153854160266501
"427",187.100006,187.320007,184.979996,186.669998,7387400,179.861267,2018-05-23,"HD",-0.00107025132519989,-0.00107024672419986
"428",186.789993,187.410004,184.669998,187.149994,3941300,180.323746,2018-05-24,"HD",0.0025713095860711,0.00257136125324231
"429",186.710007,187.830002,186.050003,186.850006,2730400,180.034683,2018-05-25,"HD",-0.00160302237731902,-0.00160292818390362
"430",185.550003,186.830002,184.25,185,4725500,178.252167,2018-05-29,"HD",-0.00990095891689946,-0.00990102189239428
"431",184.830002,187.800003,184.009995,187.089996,3976000,181.275208,2018-05-30,"HD",0.0169593506260151,0.0112972756756757
"432",187.160004,187.360001,185.25,186.550003,4839900,180.751984,2018-05-31,"HD",-0.00288635167363871,-0.00288627404749109
"433",187.210007,188.830002,186.520004,187.350006,3706200,181.52713,2018-06-01,"HD",0.00428845085318685,0.00428841054481244
"434",188.220001,191.539993,187.970001,191.360001,4103300,185.412491,2018-06-04,"HD",0.0214037482992211,0.0214037623249397
"435",190.440002,192.380005,189.699997,191.940002,4231300,185.974472,2018-06-05,"HD",0.0030309770230097,0.00303094166476292
"436",193.070007,193.589996,191.210007,193.589996,4134700,187.573181,2018-06-06,"HD",0.00859638950877084,0.00859640503702819
"437",193.830002,197.199997,193.830002,196.169998,4378700,190.072998,2018-06-07,"HD",0.013327155762209,0.0133271452725272
"438",195.869995,198.5,195.009995,198.330002,4006200,192.165878,2018-06-08,"HD",0.0110109274963925,0.0110108784320833
"439",198.910004,200.520004,198.339996,199.639999,4243000,193.435165,2018-06-11,"HD",0.00660516327461647,0.00660513783486971
"440",199.839996,201.339996,199.509995,201.309998,4616700,195.053238,2018-06-12,"HD",0.00836493716124465,0.00836505213566952
"441",201.300003,201.580002,199.660004,200.309998,5128100,194.084335,2018-06-13,"HD",-0.0049673771629466,-0.00496746316593777
"442",200.259995,201,198.160004,199.669998,4305900,193.464203,2018-06-14,"HD",-0.00319516770892414,-0.00319504770800316
"443",198.949997,201.600006,198.5,200.539993,7820900,194.307175,2018-06-15,"HD",0.0043572505245324,0.00435716436477351
"444",198.940002,200.910004,198.110001,200.690002,3396300,194.452515,2018-06-18,"HD",0.000747990906666329,0.00074802535771501
"445",198.210007,199.899994,198.100006,199.210007,5501100,193.018509,2018-06-19,"HD",-0.00737458191271023,-0.0073745327881356
"446",200,200.130005,198.119995,199.080002,3389600,192.892563,2018-06-20,"HD",-0.000652507371715294,-0.000652602758053122
"447",199.210007,200.940002,198.610001,200.309998,4695100,194.084335,2018-06-21,"HD",0.00617842378920552,0.00617840058088803
"448",200.789993,201.199997,197.169998,197.410004,6785800,191.27446,2018-06-22,"HD",-0.0144775981018768,-0.0144775299733167
"449",197.410004,197.839996,195.059998,196.380005,5127200,190.276489,2018-06-25,"HD",-0.00521748172756575,-0.00521756232779358
"450",196.580002,197.330002,195.600006,196.360001,3270600,190.257111,2018-06-26,"HD",-0.000101841273726588,-0.000101863730984197
"451",196.660004,197.990005,195.009995,195.020004,3771700,188.95874,2018-06-27,"HD",-0.00682429683272134,-0.00682418513534233
"452",195,196.009995,193.509995,195.210007,2994000,189.142853,2018-06-28,"HD",0.00097435556566472,0.000974274413408249
"453",195.860001,198.830002,194.990005,195.100006,4106600,189.036255,2018-06-29,"HD",-0.000563584604489353,-0.000563500825036978
"454",193.820007,194.179993,192.119995,194.020004,3822800,187.989822,2018-07-02,"HD",-0.00553562066705149,-0.00553563283847369
"455",194.440002,195.710007,193.410004,193.619995,1608400,187.602249,2018-07-03,"HD",-0.00206167012594971,-0.00206168947404006
"456",194.490005,194.740005,193.130005,194.410004,3040600,188.367691,2018-07-05,"HD",0.00408013232293403,0.00408020359674111
"457",194.580002,195.350006,192.949997,194.479996,2552400,188.435516,2018-07-06,"HD",0.000360067056297986,0.000360022625173206
"458",195.699997,196.710007,195.029999,196.080002,2575100,189.985794,2018-07-09,"HD",0.00822710088261691,0.00822709807131017
"459",196.559998,197.759995,196.380005,197.610001,2842400,191.468231,2018-07-10,"HD",0.00780288340927227,0.00780293239695085
"460",197.220001,197.759995,195.949997,196.949997,3309300,190.828766,2018-07-11,"HD",-0.00333979687732111,-0.00333993217276496
"461",198.199997,198.479996,197,197.949997,2709200,191.797668,2018-07-12,"HD",0.00507733723960668,0.00507743089734602
"462",198.460007,199.929993,198.460007,198.690002,2308100,192.514679,2018-07-13,"HD",0.00373837183463577,0.00373834307256904
"463",199.139999,199.220001,197.889999,198.880005,2530500,192.698761,2018-07-16,"HD",0.000956197215486121,0.000956278615368067
"464",198.630005,201.429993,198.630005,201.100006,4662800,194.849762,2018-07-17,"HD",0.0111625056063542,0.0111625148038386
"465",201.020004,201.919998,200.190002,200.970001,3787800,194.723816,2018-07-18,"HD",-0.00064637492346542,-0.000646469398911997
"466",200.889999,203.229996,200.550003,202.630005,3691100,196.332214,2018-07-19,"HD",0.00825989359206059,0.00825995915678979
"467",202.080002,203.759995,201.820007,202.449997,3564100,196.157822,2018-07-20,"HD",-0.000888249546251108,-0.000888358069181416
"468",202.460007,203.389999,201.899994,202.229996,2264300,195.944626,2018-07-23,"HD",-0.00108685953905019,-0.00108669302672304
"469",203.529999,204.25,201.350006,201.990005,5058100,195.712128,2018-07-24,"HD",-0.00118654951016617,-0.00118672306159762
"470",201.399994,202.289993,199.070007,201,4382700,194.752869,2018-07-25,"HD",-0.00490137739445562,-0.00490125736667013
"471",201.529999,202.119995,198.910004,199.399994,4280000,193.202606,2018-07-26,"HD",-0.00796015487710222,-0.00796022885572145
"472",200.210007,200.490005,196.679993,197.139999,3871200,191.012848,2018-07-27,"HD",-0.011333998258802,-0.0113339772718348
"473",196.529999,197.570007,196.399994,197.279999,2331100,191.148499,2018-07-30,"HD",0.000710166888878483,0.000710155223243136
"474",197.690002,198.029999,196.869995,197.520004,2795900,191.381058,2018-07-31,"HD",0.00121664047176218,0.00121657036301981
"475",196.860001,197.740005,195.600006,196.300003,3086800,190.198959,2018-08-01,"HD",-0.0061766771087659,-0.00617659465012965
"476",195.100006,195.839996,193.550003,195.660004,3543500,189.578857,2018-08-02,"HD",-0.00326028072530093,-0.00326031069902744
"477",196.029999,196.399994,195.25,195.639999,2309000,189.559464,2018-08-03,"HD",-0.000102295162587751,-0.000102243685940029
